age,weight(kg),height(m),gender,calories_to_maintain_weight,Goal,Label
14,51.13362749,1.593909437,M,2202.4275,Muscle Gain,Plan 3
15,51.56209937,1.594994328,M,2201.847,Muscle Gain,Plan 3
15,51.49798455,1.594028176,M,2199.804,Muscle Gain,Plan 3
15,51.09587563,1.596667972,M,2193.5205,Muscle Gain,Plan 3
17,51.97016815,1.595144193,M,2189.9445,Muscle Gain,Plan 3
15,50.97829813,1.589168625,M,2185.4805,Muscle Gain,Plan 3
15,50.35507652,1.598861752,M,2179.9425,Muscle Gain,Plan 3
17,51.65695464,1.587814553,M,2178.012,Muscle Gain,Plan 3
14,49.77991422,1.589448363,M,2171.2635,Muscle Gain,Plan 3
16,50.46505462,1.594479519,M,2168.7165,Muscle Gain,Plan 3
16,50.41374571,1.592083141,M,2165.865,Muscle Gain,Plan 3
16,50.17791087,1.595026135,M,2163.225,Muscle Gain,Plan 3
17,50.46476637,1.596518042,M,2160.039,Muscle Gain,Plan 3
15,49.04496587,1.595038326,M,2150.1525,Muscle Gain,Plan 3
14,54.1702216,1.589945755,M,1960.2765,Muscle Gain,Plan 3
14,53.63997342,1.599703154,M,1957.1747,Muscle Gain,Plan 3
14,53.76865666,1.589599595,M,1952.899,Muscle Gain,Plan 3
17,49.50442014,1.587691733,M,1849.1928,Muscle Gain,Plan 3
15,48.07677518,1.598251416,M,1848.3114,Muscle Gain,Plan 3
16,48.64359379,1.590303675,M,1844.3997,Muscle Gain,Plan 3
15,48.08102876,1.590455497,M,1843.3194,Muscle Gain,Plan 3
16,48.01230402,1.599413599,M,1839.0775,Muscle Gain,Plan 3
17,48.22888465,1.596994727,M,1832.5229,Muscle Gain,Plan 3
16,47.6271659,1.598034833,M,1831.323,Muscle Gain,Plan 3
16,47.6781498,1.592026561,M,1828.3252,Muscle Gain,Plan 3
17,47.92536117,1.589992176,M,1822.5662,Muscle Gain,Plan 3
14,54.37681384,1.590243853,M,1813.0608,Muscle Gain,Plan 3
14,53.74741982,1.595471098,M,1805.85,Muscle Gain,Plan 3
15,54.33396924,1.592904713,M,1805.7936,Muscle Gain,Plan 3
14,53.75353568,1.59475727,M,1805.5224,Muscle Gain,Plan 3
14,53.81710304,1.588013361,M,1802.5212,Muscle Gain,Plan 3
15,53.95587226,1.592272053,M,1799.1972,Muscle Gain,Plan 3
16,54.36313057,1.588324574,M,1795.3644,Muscle Gain,Plan 3
16,54.34047778,1.58771274,M,1794.6252,Muscle Gain,Plan 3
14,52.9684252,1.597470325,M,1794.2436,Muscle Gain,Plan 3
15,53.51571471,1.594573485,M,1793.3424,Muscle Gain,Plan 3
15,53.4141238,1.595228761,M,1792.0656,Muscle Gain,Plan 3
16,54.06686536,1.590294284,M,1791.6756,Muscle Gain,Plan 3
15,53.20845845,1.598560159,M,1790.6832,Muscle Gain,Plan 3
16,53.71113435,1.592814065,M,1787.34,Muscle Gain,Plan 3
14,52.61560869,1.592338738,M,1785.3636,Muscle Gain,Plan 3
17,54.22191146,1.589088684,M,1785.342,Muscle Gain,Plan 3
17,54.00492605,1.590172702,M,1782.4248,Muscle Gain,Plan 3
16,53.08520196,1.59792922,M,1780.1184,Muscle Gain,Plan 3
14,52.12304473,1.595565657,M,1779.2028,Muscle Gain,Plan 3
16,53.19207972,1.591469862,M,1777.9992,Muscle Gain,Plan 3
16,53.02522516,1.590811209,M,1774.8612,Muscle Gain,Plan 3
14,52.04507758,1.588716795,M,1773.8112,Muscle Gain,Plan 3
15,49.52212547,1.589580699,M,2443.3131,Muscle Gain,Plan 3
16,49.72657236,1.596930347,M,2442.7623,Muscle Gain,Plan 3
16,49.92241447,1.589257909,M,2440.8022,Muscle Gain,Plan 3
15,49.0451208,1.595538809,M,2437.2696,Muscle Gain,Plan 3
15,49.26062752,1.589317231,M,2436.9993,Muscle Gain,Plan 3
15,49.06097052,1.591387422,M,2434.1093,Muscle Gain,Plan 3
15,48.83724383,1.596109495,M,2432.9125,Muscle Gain,Plan 3
14,48.30552287,1.59466438,M,2430.8606,Muscle Gain,Plan 3
17,49.86584363,1.591614063,M,2429.9273,Muscle Gain,Plan 3
14,48.16259206,1.597149548,M,2429.6434,Muscle Gain,Plan 3
16,49.36019358,1.589693521,M,2428.0777,Muscle Gain,Plan 3
15,48.47757878,1.598214536,M,2426.325,Muscle Gain,Plan 3
15,48.7088432,1.591476956,M,2425.985,Muscle Gain,Plan 3
15,48.58893638,1.592624967,M,2424.1677,Muscle Gain,Plan 3
15,48.25270872,1.596820805,M,2419.9041,Muscle Gain,Plan 3
17,49.27769538,1.592388084,M,2416.8866,Muscle Gain,Plan 3
16,48.49719588,1.598186261,M,2415.1985,Muscle Gain,Plan 3
16,48.55316759,1.593768251,M,2412.7471,Muscle Gain,Plan 3
15,47.85441103,1.594220014,M,2408.4155,Muscle Gain,Plan 3
15,47.85153742,1.590492633,M,2405.1804,Muscle Gain,Plan 3
15,47.61168126,1.595980466,M,2404.259,Muscle Gain,Plan 3
15,53.81376406,1.597140453,M,2249.7285,Muscle Gain,Plan 3
14,53.2204524,1.598439025,M,2248.71,Muscle Gain,Plan 3
15,53.78594898,1.59543106,M,2247.8745,Muscle Gain,Plan 3
16,54.39330453,1.59230429,M,2247.81,Muscle Gain,Plan 3
16,54.25127912,1.595516115,M,2247.3015,Muscle Gain,Plan 3
15,53.36424969,1.598212784,M,2241.2955,Muscle Gain,Plan 3
16,53.80013879,1.598891915,M,2240.562,Muscle Gain,Plan 3
15,53.21702086,1.595743914,M,2236.4175,Muscle Gain,Plan 3
16,53.70459275,1.588110845,M,2230.512,Muscle Gain,Plan 3
15,52.64716839,1.599721299,M,2227.6905,Muscle Gain,Plan 3
17,54.01547241,1.58905322,M,2227.4085,Muscle Gain,Plan 3
16,53.31115975,1.588779199,M,2222.928,Muscle Gain,Plan 3
16,53.01475184,1.596727361,M,2222.799,Muscle Gain,Plan 3
15,52.57564049,1.594989663,M,2222.6715,Muscle Gain,Plan 3
17,53.48096877,1.596565381,M,2222.058,Muscle Gain,Plan 3
14,52.23490414,1.588613336,M,2221.0875,Muscle Gain,Plan 3
16,52.98827059,1.594228078,M,2220.3795,Muscle Gain,Plan 3
16,52.91166286,1.592153463,M,2217.2505,Muscle Gain,Plan 3
16,52.71289923,1.596651292,M,2216.538,Muscle Gain,Plan 3
14,51.5927704,1.590573269,M,2209.362,Muscle Gain,Plan 3
17,52.84137499,1.596148588,M,2208.6015,Muscle Gain,Plan 3
15,52.07898422,1.58980448,M,2208.576,Muscle Gain,Plan 3
17,52.82172214,1.593669172,M,2206.338,Muscle Gain,Plan 3
17,52.66245211,1.596995034,M,2205.5595,Muscle Gain,Plan 3
15,51.87328518,1.589293626,M,2203.9665,Muscle Gain,Plan 3
17,52.74414214,1.591034713,M,2202.768,Muscle Gain,Plan 3
14,51.13362749,1.593909437,M,2202.4275,Muscle Gain,Plan 3
15,51.56209937,1.594994328,M,2201.847,Muscle Gain,Plan 3
15,51.49798455,1.594028176,M,2199.804,Muscle Gain,Plan 3
15,51.09587563,1.596667972,M,2193.5205,Muscle Gain,Plan 3
17,51.97016815,1.595144193,M,2189.9445,Muscle Gain,Plan 3
15,50.97829813,1.589168625,M,2185.4805,Muscle Gain,Plan 3
15,50.35507652,1.598861752,M,2179.9425,Muscle Gain,Plan 3
17,51.65695464,1.587814553,M,2178.012,Muscle Gain,Plan 3
14,49.77991422,1.589448363,M,2171.2635,Muscle Gain,Plan 3
16,50.46505462,1.594479519,M,2168.7165,Muscle Gain,Plan 3
16,50.41374571,1.592083141,M,2165.865,Muscle Gain,Plan 3
16,50.17791087,1.595026135,M,2163.225,Muscle Gain,Plan 3
17,50.46476637,1.596518042,M,2160.039,Muscle Gain,Plan 3
15,49.04496587,1.595038326,M,2150.1525,Muscle Gain,Plan 3
14,54.1702216,1.589945755,M,1960.2765,Muscle Gain,Plan 3
14,53.63997342,1.599703154,M,1957.1747,Muscle Gain,Plan 3
14,53.76865666,1.589599595,M,1952.899,Muscle Gain,Plan 3
17,49.50442014,1.587691733,M,1849.1928,Muscle Gain,Plan 3
15,48.07677518,1.598251416,M,1848.3114,Muscle Gain,Plan 3
16,48.64359379,1.590303675,M,1844.3997,Muscle Gain,Plan 3
15,48.08102876,1.590455497,M,1843.3194,Muscle Gain,Plan 3
16,48.01230402,1.599413599,M,1839.0775,Muscle Gain,Plan 3
17,48.22888465,1.596994727,M,1832.5229,Muscle Gain,Plan 3
16,47.6271659,1.598034833,M,1831.323,Muscle Gain,Plan 3
16,47.6781498,1.592026561,M,1828.3252,Muscle Gain,Plan 3
17,47.92536117,1.589992176,M,1822.5662,Muscle Gain,Plan 3
14,54.37681384,1.590243853,M,1813.0608,Muscle Gain,Plan 3
14,53.74741982,1.595471098,M,1805.85,Muscle Gain,Plan 3
15,54.33396924,1.592904713,M,1805.7936,Muscle Gain,Plan 3
14,53.75353568,1.59475727,M,1805.5224,Muscle Gain,Plan 3
14,53.81710304,1.588013361,M,1802.5212,Muscle Gain,Plan 3
15,53.95587226,1.592272053,M,1799.1972,Muscle Gain,Plan 3
16,54.36313057,1.588324574,M,1795.3644,Muscle Gain,Plan 3
16,54.34047778,1.58771274,M,1794.6252,Muscle Gain,Plan 3
14,52.9684252,1.597470325,M,1794.2436,Muscle Gain,Plan 3
15,53.51571471,1.594573485,M,1793.3424,Muscle Gain,Plan 3
15,53.4141238,1.595228761,M,1792.0656,Muscle Gain,Plan 3
16,54.06686536,1.590294284,M,1791.6756,Muscle Gain,Plan 3
15,53.20845845,1.598560159,M,1790.6832,Muscle Gain,Plan 3
16,53.71113435,1.592814065,M,1787.34,Muscle Gain,Plan 3
14,52.61560869,1.592338738,M,1785.3636,Muscle Gain,Plan 3
17,54.22191146,1.589088684,M,1785.342,Muscle Gain,Plan 3
17,54.00492605,1.590172702,M,1782.4248,Muscle Gain,Plan 3
16,53.08520196,1.59792922,M,1780.1184,Muscle Gain,Plan 3
14,52.12304473,1.595565657,M,1779.2028,Muscle Gain,Plan 3
16,53.19207972,1.591469862,M,1777.9992,Muscle Gain,Plan 3
16,53.02522516,1.590811209,M,1774.8612,Muscle Gain,Plan 3
14,52.04507758,1.588716795,M,1773.8112,Muscle Gain,Plan 3
16,49.36019358,1.589693521,M,2428.0777,Muscle Gain,Plan 3
15,48.47757878,1.598214536,M,2426.325,Muscle Gain,Plan 3
15,48.7088432,1.591476956,M,2425.985,Muscle Gain,Plan 3
15,48.58893638,1.592624967,M,2424.1677,Muscle Gain,Plan 3
15,48.25270872,1.596820805,M,2419.9041,Muscle Gain,Plan 3
17,49.27769538,1.592388084,M,2416.8866,Muscle Gain,Plan 3
16,48.49719588,1.598186261,M,2415.1985,Muscle Gain,Plan 3
16,48.55316759,1.593768251,M,2412.7471,Muscle Gain,Plan 3
15,47.85441103,1.594220014,M,2408.4155,Muscle Gain,Plan 3
15,47.85153742,1.590492633,M,2405.1804,Muscle Gain,Plan 3
15,47.61168126,1.595980466,M,2404.259,Muscle Gain,Plan 3
15,53.81376406,1.597140453,M,2249.7285,Muscle Gain,Plan 3
14,53.2204524,1.598439025,M,2248.71,Muscle Gain,Plan 3
15,53.78594898,1.59543106,M,2247.8745,Muscle Gain,Plan 3
16,54.39330453,1.59230429,M,2247.81,Muscle Gain,Plan 3
16,54.25127912,1.595516115,M,2247.3015,Muscle Gain,Plan 3
15,53.36424969,1.598212784,M,2241.2955,Muscle Gain,Plan 3
16,53.80013879,1.598891915,M,2240.562,Muscle Gain,Plan 3
15,53.21702086,1.595743914,M,2236.4175,Muscle Gain,Plan 3
16,53.70459275,1.588110845,M,2230.512,Muscle Gain,Plan 3
15,52.64716839,1.599721299,M,2227.6905,Muscle Gain,Plan 3
17,54.01547241,1.58905322,M,2227.4085,Muscle Gain,Plan 3
16,53.31115975,1.588779199,M,2222.928,Muscle Gain,Plan 3
16,53.01475184,1.596727361,M,2222.799,Muscle Gain,Plan 3
15,52.57564049,1.594989663,M,2222.6715,Muscle Gain,Plan 3
17,53.48096877,1.596565381,M,2222.058,Muscle Gain,Plan 3
14,52.23490414,1.588613336,M,2221.0875,Muscle Gain,Plan 3
16,52.98827059,1.594228078,M,2220.3795,Muscle Gain,Plan 3
16,52.91166286,1.592153463,M,2217.2505,Muscle Gain,Plan 3
16,52.71289923,1.596651292,M,2216.538,Muscle Gain,Plan 3
14,51.5927704,1.590573269,M,2209.362,Muscle Gain,Plan 3
17,52.84137499,1.596148588,M,2208.6015,Muscle Gain,Plan 3
15,52.07898422,1.58980448,M,2208.576,Muscle Gain,Plan 3
17,52.82172214,1.593669172,M,2206.338,Muscle Gain,Plan 3
17,52.66245211,1.596995034,M,2205.5595,Muscle Gain,Plan 3
15,51.87328518,1.589293626,M,2203.9665,Muscle Gain,Plan 3
17,52.74414214,1.591034713,M,2202.768,Muscle Gain,Plan 3
14,51.13362749,1.593909437,M,2202.4275,Muscle Gain,Plan 3
15,51.56209937,1.594994328,M,2201.847,Muscle Gain,Plan 3
15,51.49798455,1.594028176,M,2199.804,Muscle Gain,Plan 3
15,51.09587563,1.596667972,M,2193.5205,Muscle Gain,Plan 3
17,51.97016815,1.595144193,M,2189.9445,Muscle Gain,Plan 3
15,50.97829813,1.589168625,M,2185.4805,Muscle Gain,Plan 3
15,50.35507652,1.598861752,M,2179.9425,Muscle Gain,Plan 3
17,51.65695464,1.587814553,M,2178.012,Muscle Gain,Plan 3
14,49.77991422,1.589448363,M,2171.2635,Muscle Gain,Plan 3
16,50.46505462,1.594479519,M,2168.7165,Muscle Gain,Plan 3
16,50.41374571,1.592083141,M,2165.865,Muscle Gain,Plan 3
16,50.17791087,1.595026135,M,2163.225,Muscle Gain,Plan 3
17,50.46476637,1.596518042,M,2160.039,Muscle Gain,Plan 3
15,49.04496587,1.595038326,M,2150.1525,Muscle Gain,Plan 3
14,54.1702216,1.589945755,M,1960.2765,Muscle Gain,Plan 3
14,53.63997342,1.599703154,M,1957.1747,Muscle Gain,Plan 3
14,53.76865666,1.589599595,M,1952.899,Muscle Gain,Plan 3
17,49.50442014,1.587691733,M,1849.1928,Muscle Gain,Plan 3
15,48.07677518,1.598251416,M,1848.3114,Muscle Gain,Plan 3
16,48.64359379,1.590303675,M,1844.3997,Muscle Gain,Plan 3
15,48.08102876,1.590455497,M,1843.3194,Muscle Gain,Plan 3
16,48.01230402,1.599413599,M,1839.0775,Muscle Gain,Plan 3
17,48.22888465,1.596994727,M,1832.5229,Muscle Gain,Plan 3
16,47.6271659,1.598034833,M,1831.323,Muscle Gain,Plan 3
16,47.6781498,1.592026561,M,1828.3252,Muscle Gain,Plan 3
17,47.92536117,1.589992176,M,1822.5662,Muscle Gain,Plan 3
14,54.37681384,1.590243853,M,1813.0608,Muscle Gain,Plan 3
14,53.74741982,1.595471098,M,1805.85,Muscle Gain,Plan 3
15,54.33396924,1.592904713,M,1805.7936,Muscle Gain,Plan 3
14,53.75353568,1.59475727,M,1805.5224,Muscle Gain,Plan 3
14,53.81710304,1.588013361,M,1802.5212,Muscle Gain,Plan 3
15,53.95587226,1.592272053,M,1799.1972,Muscle Gain,Plan 3
16,54.36313057,1.588324574,M,1795.3644,Muscle Gain,Plan 3
16,54.34047778,1.58771274,M,1794.6252,Muscle Gain,Plan 3
14,52.9684252,1.597470325,M,1794.2436,Muscle Gain,Plan 3
15,53.51571471,1.594573485,M,1793.3424,Muscle Gain,Plan 3
15,53.4141238,1.595228761,M,1792.0656,Muscle Gain,Plan 3
16,54.06686536,1.590294284,M,1791.6756,Muscle Gain,Plan 3
15,53.20845845,1.598560159,M,1790.6832,Muscle Gain,Plan 3
16,53.71113435,1.592814065,M,1787.34,Muscle Gain,Plan 3
14,52.61560869,1.592338738,M,1785.3636,Muscle Gain,Plan 3
17,54.22191146,1.589088684,M,1785.342,Muscle Gain,Plan 3
17,54.00492605,1.590172702,M,1782.4248,Muscle Gain,Plan 3
16,53.08520196,1.59792922,M,1780.1184,Muscle Gain,Plan 3
14,52.12304473,1.595565657,M,1779.2028,Muscle Gain,Plan 3
16,53.19207972,1.591469862,M,1777.9992,Muscle Gain,Plan 3
16,53.02522516,1.590811209,M,1774.8612,Muscle Gain,Plan 3
14,52.04507758,1.588716795,M,1773.8112,Muscle Gain,Plan 3
15,49.52212547,1.589580699,M,2443.3131,Muscle Gain,Plan 3
16,49.72657236,1.596930347,M,2442.7623,Muscle Gain,Plan 3
16,49.92241447,1.589257909,M,2440.8022,Muscle Gain,Plan 3
15,49.0451208,1.595538809,M,2437.2696,Muscle Gain,Plan 3
15,49.26062752,1.589317231,M,2436.9993,Muscle Gain,Plan 3
15,49.06097052,1.591387422,M,2434.1093,Muscle Gain,Plan 3
15,48.83724383,1.596109495,M,2432.9125,Muscle Gain,Plan 3
14,48.30552287,1.59466438,M,2430.8606,Muscle Gain,Plan 3
17,49.86584363,1.591614063,M,2429.9273,Muscle Gain,Plan 3
14,48.16259206,1.597149548,M,2429.6434,Muscle Gain,Plan 3
16,49.36019358,1.589693521,M,2428.0777,Muscle Gain,Plan 3
15,48.47757878,1.598214536,M,2426.325,Muscle Gain,Plan 3
15,48.7088432,1.591476956,M,2425.985,Muscle Gain,Plan 3
15,48.58893638,1.592624967,M,2424.1677,Muscle Gain,Plan 3
15,48.25270872,1.596820805,M,2419.9041,Muscle Gain,Plan 3
17,49.27769538,1.592388084,M,2416.8866,Muscle Gain,Plan 3
16,48.49719588,1.598186261,M,2415.1985,Muscle Gain,Plan 3
16,48.55316759,1.593768251,M,2412.7471,Muscle Gain,Plan 3
15,47.85441103,1.594220014,M,2408.4155,Muscle Gain,Plan 3
15,47.85153742,1.590492633,M,2405.1804,Muscle Gain,Plan 3
15,47.61168126,1.595980466,M,2404.259,Muscle Gain,Plan 3
15,53.81376406,1.597140453,M,2249.7285,Muscle Gain,Plan 3
14,53.2204524,1.598439025,M,2248.71,Muscle Gain,Plan 3
15,53.78594898,1.59543106,M,2247.8745,Muscle Gain,Plan 3
16,54.39330453,1.59230429,M,2247.81,Muscle Gain,Plan 3
16,54.25127912,1.595516115,M,2247.3015,Muscle Gain,Plan 3
15,53.36424969,1.598212784,M,2241.2955,Muscle Gain,Plan 3
16,53.80013879,1.598891915,M,2240.562,Muscle Gain,Plan 3
15,53.21702086,1.595743914,M,2236.4175,Muscle Gain,Plan 3
16,53.70459275,1.588110845,M,2230.512,Muscle Gain,Plan 3
15,52.64716839,1.599721299,M,2227.6905,Muscle Gain,Plan 3
17,54.01547241,1.58905322,M,2227.4085,Muscle Gain,Plan 3
16,53.31115975,1.588779199,M,2222.928,Muscle Gain,Plan 3
16,53.01475184,1.596727361,M,2222.799,Muscle Gain,Plan 3
15,52.57564049,1.594989663,M,2222.6715,Muscle Gain,Plan 3
17,53.48096877,1.596565381,M,2222.058,Muscle Gain,Plan 3
14,52.23490414,1.588613336,M,2221.0875,Muscle Gain,Plan 3
16,52.98827059,1.594228078,M,2220.3795,Muscle Gain,Plan 3
16,52.91166286,1.592153463,M,2217.2505,Muscle Gain,Plan 3
16,52.71289923,1.596651292,M,2216.538,Muscle Gain,Plan 3
14,51.5927704,1.590573269,M,2209.362,Muscle Gain,Plan 3
17,52.84137499,1.596148588,M,2208.6015,Muscle Gain,Plan 3
15,52.07898422,1.58980448,M,2208.576,Muscle Gain,Plan 3
17,52.82172214,1.593669172,M,2206.338,Muscle Gain,Plan 3
17,52.66245211,1.596995034,M,2205.5595,Muscle Gain,Plan 3
15,51.87328518,1.589293626,M,2203.9665,Muscle Gain,Plan 3
17,52.74414214,1.591034713,M,2202.768,Muscle Gain,Plan 3
14,51.13362749,1.593909437,M,2202.4275,Muscle Gain,Plan 3
15,51.56209937,1.594994328,M,2201.847,Muscle Gain,Plan 3
15,51.49798455,1.594028176,M,2199.804,Muscle Gain,Plan 3
15,51.09587563,1.596667972,M,2193.5205,Muscle Gain,Plan 3
17,51.97016815,1.595144193,M,2189.9445,Muscle Gain,Plan 3
15,50.97829813,1.589168625,M,2185.4805,Muscle Gain,Plan 3
15,50.35507652,1.598861752,M,2179.9425,Muscle Gain,Plan 3
17,51.65695464,1.587814553,M,2178.012,Muscle Gain,Plan 3
14,49.77991422,1.589448363,M,2171.2635,Muscle Gain,Plan 3
16,50.46505462,1.594479519,M,2168.7165,Muscle Gain,Plan 3
16,50.41374571,1.592083141,M,2165.865,Muscle Gain,Plan 3
16,50.17791087,1.595026135,M,2163.225,Muscle Gain,Plan 3
17,50.46476637,1.596518042,M,2160.039,Muscle Gain,Plan 3
15,49.04496587,1.595038326,M,2150.1525,Muscle Gain,Plan 3
14,54.1702216,1.589945755,M,1960.2765,Muscle Gain,Plan 3
14,53.63997342,1.599703154,M,1957.1747,Muscle Gain,Plan 3
14,53.76865666,1.589599595,M,1952.899,Muscle Gain,Plan 3
17,49.50442014,1.587691733,M,1849.1928,Muscle Gain,Plan 3
15,48.07677518,1.598251416,M,1848.3114,Muscle Gain,Plan 3
16,48.64359379,1.590303675,M,1844.3997,Muscle Gain,Plan 3
15,48.08102876,1.590455497,M,1843.3194,Muscle Gain,Plan 3
16,48.01230402,1.599413599,M,1839.0775,Muscle Gain,Plan 3
17,48.22888465,1.596994727,M,1832.5229,Muscle Gain,Plan 3
16,47.6271659,1.598034833,M,1831.323,Muscle Gain,Plan 3
16,47.6781498,1.592026561,M,1828.3252,Muscle Gain,Plan 3
17,47.92536117,1.589992176,M,1822.5662,Muscle Gain,Plan 3
14,54.37681384,1.590243853,M,1813.0608,Muscle Gain,Plan 3
14,53.74741982,1.595471098,M,1805.85,Muscle Gain,Plan 3
15,54.33396924,1.592904713,M,1805.7936,Muscle Gain,Plan 3
14,53.75353568,1.59475727,M,1805.5224,Muscle Gain,Plan 3
14,53.81710304,1.588013361,M,1802.5212,Muscle Gain,Plan 3
15,53.95587226,1.592272053,M,1799.1972,Muscle Gain,Plan 3
16,54.36313057,1.588324574,M,1795.3644,Muscle Gain,Plan 3
16,54.34047778,1.58771274,M,1794.6252,Muscle Gain,Plan 3
14,52.9684252,1.597470325,M,1794.2436,Muscle Gain,Plan 3
15,53.51571471,1.594573485,M,1793.3424,Muscle Gain,Plan 3
15,53.4141238,1.595228761,M,1792.0656,Muscle Gain,Plan 3
16,54.06686536,1.590294284,M,1791.6756,Muscle Gain,Plan 3
15,53.20845845,1.598560159,M,1790.6832,Muscle Gain,Plan 3
16,53.71113435,1.592814065,M,1787.34,Muscle Gain,Plan 3
14,52.61560869,1.592338738,M,1785.3636,Muscle Gain,Plan 3
17,54.22191146,1.589088684,M,1785.342,Muscle Gain,Plan 3
17,54.00492605,1.590172702,M,1782.4248,Muscle Gain,Plan 3
16,53.08520196,1.59792922,M,1780.1184,Muscle Gain,Plan 3
14,52.12304473,1.595565657,M,1779.2028,Muscle Gain,Plan 3
16,53.19207972,1.591469862,M,1777.9992,Muscle Gain,Plan 3
16,53.02522516,1.590811209,M,1774.8612,Muscle Gain,Plan 3
14,52.04507758,1.588716795,M,1773.8112,Muscle Gain,Plan 3
14,54.37681384,1.590243853,M,1813.0608,Muscle Gain,Plan 3
14,53.74741982,1.595471098,M,1805.85,Muscle Gain,Plan 3
15,54.33396924,1.592904713,M,1805.7936,Muscle Gain,Plan 3
14,53.75353568,1.59475727,M,1805.5224,Muscle Gain,Plan 3
14,53.81710304,1.588013361,M,1802.5212,Muscle Gain,Plan 3
15,53.95587226,1.592272053,M,1799.1972,Muscle Gain,Plan 3
16,54.36313057,1.588324574,M,1795.3644,Muscle Gain,Plan 3
16,54.34047778,1.58771274,M,1794.6252,Muscle Gain,Plan 3
14,52.9684252,1.597470325,M,1794.2436,Muscle Gain,Plan 3
15,53.51571471,1.594573485,M,1793.3424,Muscle Gain,Plan 3
15,53.4141238,1.595228761,M,1792.0656,Muscle Gain,Plan 3
16,54.06686536,1.590294284,M,1791.6756,Muscle Gain,Plan 3
15,53.20845845,1.598560159,M,1790.6832,Muscle Gain,Plan 3
16,53.71113435,1.592814065,M,1787.34,Muscle Gain,Plan 3
14,52.61560869,1.592338738,M,1785.3636,Muscle Gain,Plan 3
17,54.22191146,1.589088684,M,1785.342,Muscle Gain,Plan 3
17,54.00492605,1.590172702,M,1782.4248,Muscle Gain,Plan 3
16,53.08520196,1.59792922,M,1780.1184,Muscle Gain,Plan 3
14,52.12304473,1.595565657,M,1779.2028,Muscle Gain,Plan 3
16,53.19207972,1.591469862,M,1777.9992,Muscle Gain,Plan 3
16,53.02522516,1.590811209,M,1774.8612,Muscle Gain,Plan 3
14,52.04507758,1.588716795,M,1773.8112,Muscle Gain,Plan 3
14,54.37681384,1.590243853,M,1813.0608,Muscle Gain,Plan 3
14,53.74741982,1.595471098,M,1805.85,Muscle Gain,Plan 3
15,54.33396924,1.592904713,M,1805.7936,Muscle Gain,Plan 3
14,53.75353568,1.59475727,M,1805.5224,Muscle Gain,Plan 3
14,53.81710304,1.588013361,M,1802.5212,Muscle Gain,Plan 3
15,53.95587226,1.592272053,M,1799.1972,Muscle Gain,Plan 3
16,54.36313057,1.588324574,M,1795.3644,Muscle Gain,Plan 3
16,54.34047778,1.58771274,M,1794.6252,Muscle Gain,Plan 3
14,52.9684252,1.597470325,M,1794.2436,Muscle Gain,Plan 3
15,53.51571471,1.594573485,M,1793.3424,Muscle Gain,Plan 3
15,53.4141238,1.595228761,M,1792.0656,Muscle Gain,Plan 3
16,54.06686536,1.590294284,M,1791.6756,Muscle Gain,Plan 3
15,53.20845845,1.598560159,M,1790.6832,Muscle Gain,Plan 3
16,53.71113435,1.592814065,M,1787.34,Muscle Gain,Plan 3
14,52.61560869,1.592338738,M,1785.3636,Muscle Gain,Plan 3
17,54.22191146,1.589088684,M,1785.342,Muscle Gain,Plan 3
17,54.00492605,1.590172702,M,1782.4248,Muscle Gain,Plan 3
16,53.08520196,1.59792922,M,1780.1184,Muscle Gain,Plan 3
14,52.12304473,1.595565657,M,1779.2028,Muscle Gain,Plan 3
16,53.19207972,1.591469862,M,1777.9992,Muscle Gain,Plan 3
16,53.02522516,1.590811209,M,1774.8612,Muscle Gain,Plan 3
14,52.04507758,1.588716795,M,1773.8112,Muscle Gain,Plan 3
14,54.37681384,1.590243853,M,1813.0608,Muscle Gain,Plan 3
14,53.74741982,1.595471098,M,1805.85,Muscle Gain,Plan 3
15,54.33396924,1.592904713,M,1805.7936,Muscle Gain,Plan 3
14,53.75353568,1.59475727,M,1805.5224,Muscle Gain,Plan 3
14,53.81710304,1.588013361,M,1802.5212,Muscle Gain,Plan 3
15,53.95587226,1.592272053,M,1799.1972,Muscle Gain,Plan 3
16,54.36313057,1.588324574,M,1795.3644,Muscle Gain,Plan 3
16,54.34047778,1.58771274,M,1794.6252,Muscle Gain,Plan 3
14,52.9684252,1.597470325,M,1794.2436,Muscle Gain,Plan 3
15,53.51571471,1.594573485,M,1793.3424,Muscle Gain,Plan 3
15,53.4141238,1.595228761,M,1792.0656,Muscle Gain,Plan 3
16,54.06686536,1.590294284,M,1791.6756,Muscle Gain,Plan 3
